ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.29066E+12,1,35,0,2017/01/06 10:44,5,0,"עמלת החזרת צ ק 28ש""ח",שונות /שרות,,,"י""ח",1,,0,1,28,28,0,1,,
7.29066E+12,1,35,0,2017/01/06 10:44,7,0,תוספת למשלוח בקלקר,שונות /שרות,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,35,0,2017/01/06 10:56,30,0,"עמלת צ`קים חוזרים 56 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,56,56,0,1,,
7.29066E+12,1,35,0,2017/01/06 11:45,39,0,ב  39 תו קניה,ב משלוחים/תווים,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,35,0,2017/02/07 09:17,151,0,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,39.9,39.9,1,1,,
7.29066E+12,1,35,0,2017/03/30 11:12,352,0,חסה עגולה,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,5.9,5.9,1,1,,
7.29066E+12,1,35,0,2017/01/06 11:04,353,0,גינגר תפזורת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,39.9,39.9,0,1,,
7.29066E+12,1,35,0,2016/11/23 14:55,435,0,סלרי,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,"י""ח",0,1,5.9,5.9,0,1,,
7.29066E+12,1,35,0,2017/04/20 18:23,446,0,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,29.9,29.9,0,1,,
7.29066E+12,1,35,0,2019/12/08 14:28,505,0,אבוקדו.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,14.9,14.9,0,1,,
7.29066E+12,1,35,0,2020/04/27 09:02,506,0,אבטיח,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,1,1,,
7.29066E+12,1,35,0,2020/04/21 09:47,507,0,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,1,1,,
7.29066E+12,1,35,0,2019/12/08 14:28,510,0,אגסים,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,35,0,2017/01/06 11:17,512,0,אגס חום,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,15.9,15.9,0,1,,
7.29066E+12,1,35,0,2019/11/21 10:41,523,0,אשכולית אדומה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,0,1,,
7.29066E+12,1,35,0,2020/02/13 11:28,525,0,אשכולית,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,1,1,,
7.29066E+12,1,35,0,2017/12/14 14:19,527,0,אגס אדום,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,14.9,14.9,0,1,,
7.29066E+12,1,35,0,2020/04/19 10:07,530,0,בננה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,1,1,,
7.29066E+12,1,35,0,2020/01/10 08:39,533,0,גויאבה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,16.9,16.9,0,1,,
7.29066E+12,1,35,0,2020/04/21 09:47,535,0,לימון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,35,0,2019/09/16 08:30,536,0,פמלה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,1,1,,
7.29066E+12,1,35,0,2020/04/21 15:40,540,0,מלון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,1,1,,
7.29066E+12,1,35,0,2020/05/03 13:01,544,0,משמש,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,34.9,34.9,0,1,,
7.29066E+12,1,35,0,2020/04/19 15:06,545,0,נקטרינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,29.9,29.9,1,1,,
7.29066E+12,1,35,0,2019/09/15 15:47,557,0,פמלית,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,1,1,,
7.29066E+12,1,35,0,2020/02/25 10:17,560,0,קלמנטינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,1,1,,
7.29066E+12,1,35,0,2019/09/12 09:06,561,0,עגבניות שרי מנומר שקיל,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,19.9,19.9,0,1,,
7.29066E+12,1,35,0,2019/12/08 14:28,563,0,קיווי,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,35,0,2020/03/29 14:58,565,0,שסק שקיל.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,35,0,2020/02/26 11:24,575,0,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,1,1,,
7.29066E+12,1,35,0,2018/07/16 12:34,580,0,תפוח אנה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,8.9,8.9,0,1,,
7.29066E+12,1,35,0,2019/09/23 14:21,583,0,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,35,0,2019/01/01 11:03,585,0,תפוח חרמון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,35,0,2020/02/17 12:33,586,0,תפוז ברשת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,4.9,4.9,1,1,,
7.29066E+12,1,35,0,2020/02/27 13:33,590,0,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,8.9,8.9,0,1,,
7.29066E+12,1,35,0,2020/03/18 10:09,593,0,תות שדה מגש,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,35,0,2019/12/08 14:28,594,0,סברס,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,29.9,29.9,0,1,,
7.29066E+12,1,35,0,2019/08/09 10:58,595,0,תמר צהוב,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,35,0,2020/04/28 11:28,601,0,ארטישוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,35,0,2020/02/27 13:33,602,0,קישוא עגול,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,12.9,12.9,0,1,,
7.29066E+12,1,35,0,2020/04/27 10:09,605,0,בצל יבש,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,1,1,,
