ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.29066E+12,1,40,0,2015/07/05 11:04,1,0,משלוח,ב משלוחים/תווים,,,"י""ח",1,,0,1,29.91,29.91,0,1,,
7.29066E+12,1,40,0,2014/02/13 11:41,2,0,"עמלת החזרת צ ק 14ש""ח",ב משלוחים/תווים,,,"י""ח",1,,0,1,14,14,0,1,,
7.29066E+12,1,40,0,2014/01/19 10:35,4,0,משלוח מוסדות,ב משלוחים/תווים,,,"י""ח",1,,0,1,23,23,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:12,5,0,"עמלת החזרת צ ק 28ש""ח",שונות /שרות,,,"י""ח",1,,0,1,28,28,0,1,,
7.29066E+12,1,40,0,2014/01/20 11:12,7,0,תוספת למשלוח בקלקר,שונות /שרות,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,40,0,2015/12/15 08:56,8,0,משלוח פנסיונר,ב משלוחים/תווים,,,"י""ח",1,,0,1,25.9,25.9,0,1,,
7.29066E+12,1,40,0,2014/01/20 11:12,10,0,כרטיס מועדון,שונות /שרות,,,"י""ח",1,,0,1,30,30,0,1,,
7.29066E+12,1,40,0,2011/01/23 12:02,12,0,שתיה קרה בקבוק חצי ליטר 500,חברה המרכזית להפצת משקאות בעמ,,,"י""ח",1,,0,1,6,6,0,1,,
7.29066E+12,1,40,0,2018/08/20 08:27,13,0,שתיה קרה בקבוק גדול 1.5 ל`,חברה המרכזית להפצת משקאות בעמ,,,"י""ח",1,,0,1,8.9,8.9,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:31,14,0,תרומה לנזקקים בית מוריה,שונות /שרות,,,"י""ח",1,,0,1,3,3,0,1,,
7.29066E+12,1,40,0,2017/10/26 15:17,15,0,משלוח לשדה בוקר,שונות /שרות,,,"י""ח",1,,0,1,150,150,0,1,,
7.29066E+12,1,40,0,2011/01/23 12:02,16,0,תרומה לנזקקים,שונות /שרות,,,"י""ח",1,,0,1,2,2,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:12,18,0,תרומה חבד,שונות /שרות,,,"י""ח",1,,0,1,5,5,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:12,19,0,מבצע התרמה משפחות נזקקות.,שונות /שרות,,,"י""ח",1,"י""ח",0,1,5,5,0,1,,
7.29066E+12,1,40,0,2018/03/08 09:16,20,0,לילות סדר ישראלים,שונות /שרות,,,"י""ח",1,"י""ח",0,1,10,10,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:33,21,0,"עמלת החזרת צ ק 42 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,42,42,0,1,,
7.29066E+12,1,40,0,2015/01/26 10:56,24,0,מונית מקרית גת לקרית מלאכי,שונות /שרות,,,"י""ח",1,,0,1,80,80,0,1,,
7.29066E+12,1,40,0,2014/08/06 13:32,26,0,תרומה למשפחות נזקקות,שונות /שרות,,,"י""ח",1,,0,1,5,5,0,1,,
7.29066E+12,1,40,0,2013/10/03 07:47,30,0,"עמלת צ`קים חוזרים 56 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,56,56,0,1,,
7.29066E+12,1,40,0,2012/12/12 21:56,31,0,"עמלת החזרת צ ק 70ש""ח",שונות /שרות,,,"י""ח",1,,0,1,70,70,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:12,32,0,32,שונות /שרות,,,"י""ח",1,,0,1,84,84,0,1,,
7.29066E+12,1,40,0,2014/10/30 08:51,33,0,"עמלת החזרת צ ק 98 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,98,98,0,1,,
7.29066E+12,1,40,0,2011/01/23 11:35,34,0,"עמלת החזרת צ ק 112 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,112,112,0,1,,
7.29066E+12,1,40,0,2013/11/28 14:09,39,0,ב  39 תו קניה,ב משלוחים/תווים,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,40,0,2013/06/11 13:22,100,0,מיץ סחוט תפוזים,שונות /שרות,,,"י""ח",1,,0,1,10.6,10.6,0,1,,
7.29066E+12,1,40,0,2017/02/07 14:04,151,0,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,39.9,39.9,1,1,,
7.29066E+12,1,40,0,2018/08/17 08:35,209,0,"כוס פלסטיק ח""פ בודד",לפנעימי אמ טי וי יבוא ושווקכלי,,,"י""ח",0,,0,1,0.1,0.1,0,1,,
7.29066E+12,1,40,0,2014/01/13 12:30,211,0,"קמח 10 ב -19.99ש""ח",הטחנות הגדולות של אי בעמ,,,"י""ח",1,,0,1,19.9,19.9,0,1,,
7.29066E+12,1,40,0,2014/01/20 11:12,318,0,מדבקות למקודד ציבעוני,שונות /שרות,,,"י""ח",1,,0,1,0.1,0.1,0,1,,
7.29066E+12,1,40,0,2015/03/08 09:16,353,0,גינגר תפזורת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,39.9,39.9,0,1,,
7.29066E+12,1,40,0,2014/01/19 15:29,400,0,בגטים 5 יחידות,לפ מאפיית שפע נעמן,,,"י""ח",1,,0,1,9,9,0,1,,
7.29066E+12,1,40,0,2018/01/25 08:32,446,0,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,39.9,39.9,0,1,,
7.29066E+12,1,40,0,2014/01/19 15:29,455,0,לחם כפרי שפע נעמן,לפ מאפיית שפע נעמן,,,"י""ח",1,,0,1,5.1,5.1,0,1,,
7.29066E+12,1,40,0,2020/03/25 10:13,500,0,דג קרפיון חי טרי,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,32.9,32.9,0,1,,
7.29066E+12,1,40,0,2019/12/23 08:24,504,0,אנונה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,24.9,24.9,0,1,,
7.29066E+12,1,40,0,2019/12/09 07:55,505,0,אבוקדו.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,14.9,14.9,0,1,,
7.29066E+12,1,40,0,2020/04/27 09:06,506,0,אבטיח,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,0,1,,
7.29066E+12,1,40,0,2020/04/21 10:06,507,0,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,40,0,2019/12/02 14:40,510,0,אגסים,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,11.9,11.9,0,1,,
7.29066E+12,1,40,0,2019/12/24 13:31,515,0,אפרסמון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,12.9,12.9,0,1,,
7.29066E+12,1,40,0,2013/06/09 21:09,521,0,"סוכר סוגת 4 ב -10ש""ח",סוגת תעשיות בעמ,,,"י""ח",1,,0,1,10.1,10.1,0,1,,
7.29066E+12,1,40,0,2019/11/25 13:37,522,0,אננס.,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,39.9,39.9,0,1,,
7.29066E+12,1,40,0,2020/04/20 09:46,525,0,אשכולית,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,0,1,,
7.29066E+12,1,40,0,2020/04/21 10:05,530,0,בננה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,40,0,2020/04/21 10:05,535,0,לימון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,40,0,2019/01/06 09:36,536,0,פמלה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,40,0,2020/04/23 10:25,540,0,מלון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,0,1,,
7.29066E+12,1,40,0,2020/04/21 12:18,544,0,משמש,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,40,40,0,1,,
7.29066E+12,1,40,0,2020/04/28 09:17,545,0,נקטרינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,40,0,2020/04/27 09:06,560,0,קלמנטינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,0,1,,
7.29066E+12,1,40,0,2019/12/09 07:55,563,0,קיווי,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,40,0,2020/03/09 12:59,564,0,רימונים,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,40,0,2020/04/01 10:22,565,0,שסק שקיל.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,26.9,26.9,0,1,,
7.29066E+12,1,40,0,2019/08/08 12:35,567,0,גזר בתפזורת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,4.9,4.9,0,1,,
7.29066E+12,1,40,0,2020/04/27 09:06,575,0,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,5.9,5.9,0,1,,
7.29066E+12,1,40,0,2018/07/17 08:59,580,0,תפוח אנה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,8.9,8.9,0,1,,
7.29066E+12,1,40,0,2019/09/23 10:08,583,0,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,40,0,2019/01/06 09:36,585,0,תפוח חרמון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,40,0,2018/12/03 08:35,588,0,תפוח גלה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,11.9,11.9,0,1,,
7.29066E+12,1,40,0,2019/09/23 10:08,590,0,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,40,0,2020/02/23 10:12,593,0,תות שדה מגש,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,14.9,14.9,0,1,,
7.29066E+12,1,40,0,2017/08/07 11:23,600,0,לימון בלדי-קטן,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,13.9,13.9,0,1,,
7.29066E+12,1,40,0,2020/04/30 10:06,601,0,ארטישוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,40,0,2020/04/30 10:15,605,0,בצל יבש,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,3.9,3.9,0,1,,
7.29066E+12,1,40,0,2020/04/21 12:18,606,0,בצל אדום,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
