ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.29066E+12,1,26,0,2014/01/14 13:45,10,0,כרטיס מועדון,שונות /שרות,,,"י""ח",1,,0,1,30,30,0,1,,
7.29066E+12,1,26,0,2013/11/28 11:16,39,0,ב  39 תו קניה,ב משלוחים/תווים,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,26,0,2017/02/06 15:21,151,0,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,39.9,39.9,1,1,,
7.29066E+12,1,26,0,2020/03/25 09:45,350,0,דג פילה מושט טרי כ-100גר,ח.י. מעדני גורמה בעמ,,,"י""ח",1,,0,1,14.9,14.9,1,1,,
7.29066E+12,1,26,0,2018/01/24 15:21,446,0,פטריות תפזורת שקיל,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,39.9,39.9,0,1,,
7.29066E+12,1,26,0,2019/12/08 12:59,505,0,אבוקדו.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,14.9,14.9,0,1,,
7.29066E+12,1,26,0,2020/04/16 13:51,506,0,אבטיח,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2020/04/21 09:05,507,0,אפרסק מובחר,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,26,0,2019/12/01 14:27,510,0,אגסים,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,11.9,11.9,0,1,,
7.29066E+12,1,26,0,2020/04/23 09:12,514,0,תפוזון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2020/04/21 12:06,522,0,אננס.,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,39.9,39.9,0,1,,
7.29066E+12,1,26,0,2020/04/01 09:32,525,0,אשכולית,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,26,0,2020/04/16 13:51,530,0,בננה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,26,0,2020/04/21 09:05,535,0,לימון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,26,0,2019/01/04 09:06,536,0,פמלה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,26,0,2020/04/22 09:09,540,0,מלון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2020/04/19 14:29,545,0,נקטרינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,29.9,29.9,0,1,,
7.29066E+12,1,26,0,2020/04/23 09:12,560,0,קלמנטינה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2019/09/10 09:39,561,0,עגבניות שרי מנומר שקיל,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,19.9,19.9,0,1,,
7.29066E+12,1,26,0,2019/12/08 12:59,563,0,קיווי,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,19.9,19.9,0,1,,
7.29066E+12,1,26,0,2020/04/23 09:12,575,0,תפוז תבורי.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2018/07/15 14:04,580,0,תפוח אנה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,8.9,8.9,0,1,,
7.29066E+12,1,26,0,2018/12/17 12:47,583,0,תפוח סמיט ירוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,26,0,2018/12/17 12:47,585,0,תפוח חרמון,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,10.9,10.9,0,1,,
7.29066E+12,1,26,0,2020/02/17 12:59,586,0,תפוז ברשת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,4.9,4.9,0,1,,
7.29066E+12,1,26,0,2018/12/03 16:02,588,0,תפוח גלה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,11.9,11.9,0,1,,
7.29066E+12,1,26,0,2019/09/23 12:45,590,0,תפוח זהוב.,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,26,0,2019/09/22 10:42,598,0,תפוח זהוב ברשת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,8.9,8.9,0,1,,
7.29066E+12,1,26,0,2020/04/28 15:15,601,0,ארטישוק,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,7.9,7.9,0,1,,
7.29066E+12,1,26,0,2020/04/28 15:15,605,0,בצל יבש,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,0,1,,
7.29066E+12,1,26,0,2020/03/10 12:19,606,0,בצל אדום,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
7.29066E+12,1,26,0,2020/04/28 15:15,607,0,בצל לבן,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,,1,1,4.9,4.9,0,1,,
7.29066E+12,1,26,0,2020/02/03 09:32,608,0,בצל ירוק,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,5.9,5.9,0,1,,
7.29066E+12,1,26,0,2018/02/14 10:10,610,0,ברוקולי יחידה,ביכורי הנגב מ.ד בעמ,,,"י""ח",1,,0,1,12.9,12.9,1,1,,
7.29066E+12,1,26,0,2020/04/28 15:15,612,0,בטטה,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,9.9,9.9,0,1,,
7.29066E+12,1,26,0,2020/03/15 19:49,618,0,גזר ארוז,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,4.9,4.9,0,1,,
7.29066E+12,1,26,0,2020/03/29 15:19,620,0,דלעת,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,13.9,13.9,0,1,,
7.29066E+12,1,26,0,2020/03/10 12:19,622,0,דלורית,ביכורי הנגב מ.ד בעמ,,,"ק""ג",1,"ק""ג",1,1,6.9,6.9,0,1,,
