ChainID,SubChainID,StoreID,BikoretNo,PriceUpdateDate,ItemCode,ItemType,ItemName,ManufactureName,ManufactureCountry,ManufactureItemDescription,UnitQty,Quantity,UnitMeasure,BisWeighted,QtyInPackage,ItemPrice,UnitOfMeasurePrice,AllowDiscount,itemStatus,LastUpdateDate,LastUpdateTime
7.29066E+12,1,1,0,2015/02/12 12:12,1,0,משלוח,ב משלוחים/תווים,,,"י""ח",1,,0,1,29.91,29.91,0,1,,
7.29066E+12,1,1,0,2014/02/10 10:17,2,0,"עמלת החזרת צ ק 14ש""ח",ב משלוחים/תווים,,,"י""ח",1,,0,1,14,14,0,1,,
7.29066E+12,1,1,0,2014/01/19 13:16,7,0,תוספת למשלוח בקלקר,שונות /שרות,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,1,0,2014/01/19 13:16,10,0,כרטיס מועדון,שונות /שרות,,,"י""ח",1,,0,1,30,30,0,1,,
7.29066E+12,1,1,0,2018/08/17 08:48,13,0,שתיה קרה בקבוק גדול 1.5 ל`,חברה המרכזית להפצת משקאות בעמ,,,"י""ח",1,,0,1,8.9,8.9,0,1,,
7.29066E+12,1,1,0,2011/03/02 08:57,14,0,תרומה לנזקקים בית מוריה,שונות /שרות,,,"י""ח",1,,0,1,3,3,0,1,,
7.29066E+12,1,1,0,2012/03/14 21:37,19,0,מבצע התרמה משפחות נזקקות.,שונות /שרות,,,"י""ח",1,"י""ח",0,1,5,5,0,1,,
7.29066E+12,1,1,0,2011/10/09 13:15,33,0,"עמלת החזרת צ ק 98 ש""ח",שונות /שרות,,,"י""ח",1,,0,1,98,98,0,1,,
7.29066E+12,1,1,0,2015/01/11 09:49,39,0,ב  39 תו קניה,ב משלוחים/תווים,,,"י""ח",1,,0,1,10,10,0,1,,
7.29066E+12,1,1,0,2016/08/23 08:40,121,0,פלפל יבש חריף/מתוק,שלי מוצרי מזון ותבלינים***,,,"י""ח",1,,0,1,10.9,10.9,0,1,,
7.29066E+12,1,1,0,2017/02/07 07:32,151,0,עוף טחון טרי  {קצביה]**,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,39.9,39.9,1,1,,
7.29066E+12,1,1,0,2018/01/28 12:42,284,0,דג בורי L טרי,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,44.9,44.9,1,1,,
7.29066E+12,1,1,0,2020/03/25 08:18,288,0,דג דניס S טרי,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,59.9,59.9,1,1,,
7.29066E+12,1,1,0,2020/03/16 13:35,289,0,דג קרפיון מצונן טרי,ח.י. מעדני גורמה בעמ,,,"ק""ג",1,,1,1,29.9,29.9,0,1,,
